scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
victim,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2026,3200,1553,0,0,0.4853125,0.0,48.53125,0.0,40.0,599.4533267371762,580.0272709372217,0.19893788007271934,20.609375,0,,,,33.422075300011784,10.444398531253682
victim,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,42,3200,2032,0,0,0.635,0.0,63.5,0.0,40.0,1173.06291621895,1151.5521482525278,0.1986008301163514,21.0853125,0,,,,34.52032390004024,10.787601218762575
victim,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2024,3200,1926,0,0,0.601875,0.0,60.18750000000001,0.0,40.0,1826.2782615801386,1801.6062292014424,0.1680910268046353,20.9384375,0,,,,34.5788148001302,10.805879625040689
victim,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2026,3200,1842,0,0,0.575625,0.0,57.56250000000001,0.0,40.0,636.9824379056633,612.9601385498913,0.19847077599122953,20.94375,0,,,,33.96288409992121,10.613401281225379
victim,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,42,3200,686,0,0,0.214375,0.0,21.4375,0.0,40.0,1162.2313506300984,1146.7291326286056,0.19936725881199835,21.339375,0,,,,41.096459299791604,12.842643531184876
victim,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2024,3200,703,0,0,0.2196875,0.0,21.96875,0.0,40.0,1865.4655098313722,1850.438592561481,0.16855197529322102,21.21875,0,,,,41.04642090015113,12.82700653129723
victim,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2026,3200,686,0,0,0.214375,0.0,21.4375,0.0,40.0,618.7551573658264,605.6856075846028,0.1985822824016207,21.1475,0,,,,42.0489664003253,13.140302000101656
victim,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,42,3200,885,0,0,0.2765625,0.0,27.65625,0.0,40.0,650.8530306995742,600.2142049706381,0.20096353220360352,20.8940625,0,,,,34.59364829980768,10.8105150936899
victim,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2024,3200,913,0,0,0.2853125,0.0,28.531250000000004,0.0,40.0,709.0439689468642,665.3692868733586,0.17608187878295278,20.705625,0,,,,34.828139800112695,10.883793687535217
victim,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2026,3200,914,0,0,0.285625,0.0,28.5625,0.0,40.0,658.4559376396268,601.0439754767609,0.19889067241421857,20.7578125,0,,,,33.59887659968808,10.499648937402526
victim,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,42,3200,1531,0,0,0.4784375,0.0,47.84375,0.0,40.0,664.145045363956,606.0316136349558,0.20418512390104002,20.9909375,0,,,,34.42040760000236,10.756377375000739
victim,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2024,3200,1586,0,0,0.495625,0.0,49.5625,0.0,40.0,735.8441898147615,679.4964038662905,0.18096182982615955,20.79625,0,,,,34.537249699700624,10.792890531156445
victim,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2026,3200,1735,0,0,0.5421875,0.0,54.21875000000001,0.0,40.0,671.1108419413583,606.9303606393194,0.2022041356729517,20.82625,0,,,,34.05776049988344,10.643050156213576
