scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,raw_targeted_benign_asr_mean,raw_targeted_benign_asr_sd,raw_targeted_benign_asr_seed42,raw_targeted_benign_asr_seed2024,raw_targeted_benign_asr_seed2026,valid_targeted_benign_asr_mean,valid_targeted_benign_asr_sd,valid_targeted_benign_asr_seed42,valid_targeted_benign_asr_seed2024,valid_targeted_benign_asr_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p50_targeted,Hybrid Search p50,targeted,p50,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999375,0.0,0.999375,0.999375,0.999375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.788125,0.0,190.788125,190.788125,190.788125,225.61718481875627,0.943156377372629,224.5281219973336,226.1624780856552,226.16095437328,225.09223284167828,0.9251203627774349,224.02399715163864,225.62491245179746,225.6277889215987,0.005080088507527859,6.08863547197034e-05,0.005009984256306572,0.005119744290551962,0.005110536975725045,7.769270833333334,0.016542834236711976,7.750625,7.7821875,7.775,,,,,,13.378891062554127,0.04758885707478686,13.416477593782474,13.394812906335574,13.325382687544334
victim,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,3200,0,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0409375,0.0,0.0409375,0.0409375,0.0409375,188.500625,0.0,188.500625,188.500625,188.500625,3427.879588204078,0.7168907806143582,3427.2789620984177,3427.686577223206,3428.6732252906118,3427.81261546297,0.7168903396808092,3427.2119915636395,3427.619602005027,3428.606252820244,0.020908962811910417,1.7817493206704558e-05,0.020922916942772037,0.020888892819454163,0.020915078673505044,8.128958333333333,0.0031302040002750167,8.1259375,8.12875,8.1321875,0.6346929868062338,0.034521635044572334,0.6293227672576904,0.603171169757843,0.6715850234031677,3.090259427044657,0.017065926475152423,3.1084683437075,3.087679718664731,3.0746302187617403
victim,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,3200,0,0.1325,0.0,0.1325,0.1325,0.1325,0.1325,0.0,0.1325,0.1325,0.1325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1325,0.0,0.1325,0.1325,0.1325,0.1325,0.0,0.1325,0.1325,0.1325,188.500625,0.0,188.500625,188.500625,188.500625,3122.677303447308,7.034310232802144,3115.2130685138213,3123.6353592538503,3129.1834825742517,3122.6106423202014,7.034044217732305,3115.146745428095,3123.5685214727764,3129.1166600597326,0.01941813446602343,5.9469050599527656e-05,0.019351233800116833,0.019438176083335413,0.019464993514618043,8.19,0.004062499999999858,8.1859375,8.1940625,8.19,0.5958064099152883,0.014493131071470905,0.5796788930892944,0.5999999940395355,0.6077403426170349,3.3210847812733846,0.0746081812564261,3.38090312499844,3.344866437546443,3.2374847812752705
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,3200,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,188.58,0.0,188.58,188.58,188.58,3275.315909953238,3.2263504116412536,3278.9944637812955,3273.9870429521834,3272.966223126236,3275.255310885321,3.225804823926798,3278.9333653745507,3273.92594347114,3272.9066238102705,0.01969462073045328,1.5777562828046476e-05,0.01971248402756008,0.019688788832075074,0.01968258933172469,8.105208333333332,0.0020807275370245187,8.1065625,8.10625,8.1028125,0.2853483234842618,0.012911467727650153,0.2726019248366356,0.2984187602996826,0.2850242853164673,13.578443958370675,0.10959515694415543,13.4927861874894,13.701946000073804,13.54059968754882
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,3200,0,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.9997916666666667,0.0003608439182435084,1.0,1.0,0.999375,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,190.788125,0.0,190.788125,190.788125,190.788125,353.83725978029634,0.5866543578256506,354.0650706441645,354.2758396362057,353.17086906051867,353.69832374472315,0.5870383879728611,353.9256965304858,354.1376656342784,353.03160906940536,0.008286583868101922,7.513425138232829e-06,0.008277992676142739,0.008291925945255822,0.008289832982907204,6.644270833333334,0.015329497368907496,6.6434375,6.629375,6.66,0.4753141800562541,0.025122033110322517,0.47616487741470337,0.5000000596046448,0.44977760314941406,3.1764471145288553,0.07261304693572129,3.2600035936775384,3.1407013437274145,3.128636406181613
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992708333333334,0.00018042195912178625,0.999375,0.999375,0.9990625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.70875,0.0,190.70875,190.70875,190.70875,299.4015157741183,5.4151891364411044,305.3338804827264,294.7237376420455,298.1469291975832,299.19485980261624,5.409926251643925,305.1268599152315,294.53303161640406,297.9246878762131,0.005885985118466663,0.00015147997205388356,0.006046316523604308,0.005745267270367012,0.0058663715614286705,6.492708333333333,0.016657549589700518,6.499375,6.47375,6.505,,,,,,3.022818895842647,0.031052000885523744,3.0525141562975477,3.025374437420396,2.9905680938099977
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999375,0.0,0.999375,0.999375,0.999375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.788125,0.0,190.788125,190.788125,190.788125,247.08723256956873,0.8989377694593123,246.05189719560255,247.66931773027787,247.5404827828257,246.49279075221023,0.8951569266865622,245.46047374532674,247.05419438101683,246.96370413028708,0.005866365702169318,5.552980264728903e-05,0.0058502225813854255,0.005928178389462031,0.005820696135660497,7.9028125000000005,0.009206824914160305,7.9009375,7.9128125,7.8946875,,,,,,13.539609874981883,0.10074906922336592,13.456914406342548,13.510095281162648,13.65181993744045
victim,cicids2017_distrinet,mlp,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,3200,0,0.229375,0.0,0.229375,0.229375,0.229375,0.229375,0.0,0.229375,0.229375,0.229375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.229375,0.0,0.229375,0.229375,0.229375,0.229375,0.0,0.229375,0.229375,0.229375,188.505625,0.0,188.505625,188.505625,188.505625,25652.902238058814,565.1918842751517,25309.204731096186,25344.286753712535,26305.215229367725,25652.89814832954,565.1919178689807,25309.200677767945,25344.28258673534,26305.211180485338,0.18203435043752467,0.004654656615149933,0.1790046038915795,0.17970457741916449,0.18739387000183005,8.398541666666667,0.004018187817079783,8.396875,8.395625,8.403125,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,3.380304583333782,0.04374305939411891,3.4303619687852915,3.361119593755575,3.3494321874604793
victim,cicids2017_distrinet,cnn,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,3200,0,0.596875,0.0,0.596875,0.596875,0.596875,0.596875,0.0,0.596875,0.596875,0.596875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.596875,0.0,0.596875,0.596875,0.596875,0.596875,0.0,0.596875,0.596875,0.596875,188.505625,0.0,188.505625,188.505625,188.505625,22182.64871889134,96.06492258189361,22128.38929357119,22125.99057190809,22293.566291194747,22182.633404427874,96.06500206702962,22128.373848268457,22125.975295279324,22293.551069735844,0.22904295855023826,0.001483116371508279,0.22890892384245912,0.2276314089647339,0.23058854284352182,8.617291666666667,0.004904690569580883,8.6134375,8.615625,8.6228125,0.38529278834660846,0.006939325264023079,0.3800669312477112,0.38264529407024384,0.3931661397218704,2.836590718725347,0.005100825980961519,2.8342824061837746,2.842437656217953,2.833052093774313
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,3200,0,0.005520833333333333,0.0001804219591217577,0.005625,0.0053125,0.005625,0.005520833333333333,0.0001804219591217577,0.005625,0.0053125,0.005625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005520833333333333,0.0001804219591217577,0.005625,0.0053125,0.005625,0.005520833333333333,0.0001804219591217577,0.005625,0.0053125,0.005625,188.585,0.0,188.585,188.585,188.585,41658.88883702453,153.97954810613572,41569.685409109465,41836.68875881957,41570.29234314458,41658.88312676937,153.97996091028983,41569.67945042995,41836.68352520752,41570.28640467066,0.4458811693599553,0.00032840960396923155,0.44600747800029417,0.4461276720492512,0.44550835803032046,8.501145833333334,0.002386758174455934,8.50375,8.4990625,8.500625,0.0491647453357776,0.0014467144847597963,0.04749422334134579,0.05000000819563866,0.05000000447034836,13.569270000007236,0.07686356804686703,13.485856624974986,13.637238156297826,13.584715218748897
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,3200,0,0.24802083333333336,0.00018042195912177023,0.2478125,0.248125,0.248125,0.24802083333333336,0.00018042195912177023,0.2478125,0.248125,0.248125,0.0,0.0,0.0,0.0,0.0,0.9994791666666666,0.0003608439182435084,0.9996875,0.9996875,0.9990625,0.24802083333333336,0.00018042195912177023,0.2478125,0.248125,0.248125,0.24802083333333336,0.00018042195912177023,0.2478125,0.248125,0.248125,190.788125,0.0,190.788125,190.788125,190.788125,1125.3664879048995,12.826115632434822,1139.798231756188,1115.269154670355,1121.0320772881562,1081.420379662353,13.077279391451416,1096.1295200240563,1071.1084240404637,1077.0231949225388,0.353632258653842,0.00019679403489615573,0.35363192097332075,0.3534356336764924,0.35382922131171285,7.975625,0.01625901192416059,7.97625,7.9590625,7.9915625,0.6000000238418579,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.387793249930837,0.02530001822853831,3.3585833748657024,3.4028204686183017,3.4019759063085075
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,3200,0,0.2609375,0.0,0.2609375,0.2609375,0.2609375,0.2609375,0.0,0.2609375,0.2609375,0.2609375,0.0,0.0,0.0,0.0,0.0,0.9992708333333334,0.00018042195912178625,0.999375,0.999375,0.9990625,0.2609375,0.0,0.2609375,0.2609375,0.2609375,0.2609375,0.0,0.2609375,0.2609375,0.2609375,190.70875,0.0,190.70875,190.70875,190.70875,5821.041819779529,8.8546548119904,5831.246436708577,5816.491106128288,5815.387916501721,5811.5613797210835,8.935066625750093,5821.857029434839,5806.992444607875,5805.834665120537,0.19453705309382974,0.0002738966143125568,0.19422928657179603,0.19475401710681056,0.1946278556028826,8.689791666666666,0.003130204000274484,8.68625,8.6921875,8.6909375,0.16300022105375925,0.005446668706626212,0.15759271383285522,0.16848522424697876,0.1629227250814438,2.9445178333844524,0.04013657878100622,2.916387718869373,2.990480656226282,2.926685125057702
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,3200,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,0.999375,0.0,0.999375,0.999375,0.999375,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,190.788125,0.0,190.788125,190.788125,190.788125,3301.2007306090504,29.91441158905564,3307.108805178432,3327.7202918810576,3268.7730947676614,3249.576239998029,29.90508292028137,3255.44706825591,3276.1105394093274,3217.171112328849,0.5126386416751743,0.0005991111958186437,0.5130479462396417,0.5129169868619659,0.5119509919239152,8.505208333333334,0.01170241917653442,8.518125,8.4953125,8.5021875,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,13.660283968711155,0.39470481090840576,13.255253125025774,13.681817624892574,14.043781156215118
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,800,0,0.012500000000000002,2.1245936804851847e-18,0.0125,0.0125,0.0125,0.012500000000000002,2.1245936804851847e-18,0.0125,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.012500000000000002,2.1245936804851847e-18,0.0125,0.0125,0.0125,0.012500000000000002,2.1245936804851847e-18,0.0125,0.0125,0.0125,248.59,0.0,248.59,248.59,248.59,1302.365009192251,0.7436846750873464,1303.084453672293,1302.4113246673037,1301.5992492371558,1302.2426789928159,0.7435190143696776,1302.9618567996067,1302.289178732938,1301.477001445903,0.007642529246988844,2.2070322976118563e-06,0.007639985917528712,0.007643940904595955,0.007643660918841863,10.840416666666668,0.0014433756729748028,10.84125,10.84125,10.83875,0.6580420533816019,0.03659489272260527,0.6414055526256561,0.6999996602535248,0.632720947265625,3.0704099583090283,0.15227422087357437,3.194461500097532,2.9004682498634793,3.116300124966074
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,800,0,0.07625,0.0,0.07625,0.07625,0.07625,0.07625,0.0,0.07625,0.07625,0.07625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.07625,0.0,0.07625,0.07625,0.07625,0.07625,0.0,0.07625,0.07625,0.07625,242.92,0.0,242.92,242.92,242.92,5929.6426569275645,3.2296609139052066,5926.835193379182,5933.1722581561635,5928.920519247347,5929.6425724637675,3.2296611301003844,5926.835108695652,5933.1721739130435,5928.920434782609,0.027938871326536798,1.845011901059662e-05,0.02795652964648039,0.027919720117636496,0.02794036421549351,10.61,0.003750000000000142,10.61,10.60625,10.61375,0.6953558127085367,0.010622003680830387,0.6832025647163391,0.7000003457069397,0.7028645277023315,3.581946083383324,0.4260872370410044,3.1044423748971894,3.718018875224516,3.9233770000282675
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8349999999999995,5.438959822042073e-16,3.835,3.835,3.835,5.048679331566302,0.0,5.048679331566302,5.048679331566302,5.048679331566302,5.048051401968027,0.0,5.048051401968027,5.048051401968027,5.048051401968027,3.560747858190612e-05,0.0,3.560747858190612e-05,3.560747858190612e-05,3.560747858190612e-05,0.1175,0.0,0.1175,0.1175,0.1175,,,,,,2.8629811248780848,0.0921888964633462,2.831346374878194,2.7907744998810813,2.9668224998749793
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,800,0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,253.0,0.0,253.0,253.0,253.0,1948.173767904973,0.052149300452712134,1948.1618294777197,1948.2308512556242,1948.1286229815755,1948.173704710145,0.052149290310158636,1948.1617663043478,1948.2307880434785,1948.1285597826086,0.017438357161923466,1.9395898357004832e-06,0.017436270084920193,0.017440104327398405,0.0174386970734518,10.893750000000002,2.175583928816829e-15,10.89375,10.89375,10.89375,0.4286871055761973,0.07199541969498632,0.35602837800979614,0.5000003576278687,0.4300325810909271,3.180547333419478,0.17717394702279426,3.376818875258323,3.1323987498763017,3.03242437512381
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,800,0,0.09500000000000001,1.6996749443881478e-17,0.095,0.095,0.095,0.09500000000000001,1.6996749443881478e-17,0.095,0.095,0.095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.09500000000000001,1.6996749443881478e-17,0.095,0.095,0.095,0.09500000000000001,1.6996749443881478e-17,0.095,0.095,0.095,248.905,0.0,248.905,248.905,248.905,1311.2668454011448,15.12246830438801,1294.449850538362,1315.6034193980806,1323.747266266992,1311.1475421284513,15.12307069189054,1294.3290030754736,1315.4874351370306,1323.6261881728499,0.006830132351302829,1.630561678154408e-05,0.006847516600349715,0.0068277023392371294,0.0068151781143216406,10.86,0.013050383136138143,10.86875,10.845,10.86625,0.6309416790803274,0.03395698002423111,0.5990181267261505,0.6271869242191315,0.6666199862957001,3.0355044998577796,0.0922825936056803,3.123366374929901,3.043787499773316,2.9393596248701215
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,800,0,0.26625,0.0,0.26625,0.26625,0.26625,0.26625,0.0,0.26625,0.26625,0.26625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.26625,0.0,0.26625,0.26625,0.26625,0.26625,0.0,0.26625,0.26625,0.26625,242.92,0.0,242.92,242.92,242.92,5051.285675862399,16.2310416004008,5032.546228081648,5060.387941179687,5060.922858325863,5051.285588768115,16.231041336898073,5032.546141304348,5060.38785326087,5060.92277173913,0.024903360639695404,0.00011145286312486866,0.024784957387460747,0.02500623426020185,0.024918890271423612,10.734583333333333,0.005907269532816089,10.74125,10.7325,10.73,0.6339407761891683,0.0034053780417315363,0.6304336786270142,0.6372343897819519,0.6341542601585388,2.9827735000678026,0.021427015334654947,2.968654124997556,2.9722377500729635,3.0074286251328886
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,3.52,3.52,3.52,0.043490397625115446,0.009931862547528567,0.03202207059646052,0.049224750527561124,0.049224371751324686,0.0429289460199098,0.009813685922306277,0.03159707760193786,0.04859488022889577,0.04859488022889577,1.0602949902739953e-05,2.608176295902718e-06,7.591288055361729e-06,1.2110591432296362e-05,1.210697022056177e-05,0.10041666666666665,0.007938566201357354,0.09125,0.105,0.105,,,,,,2.6569716250135875,0.05564039283446346,2.5954785000067204,2.7038365000043996,2.671599875029642
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,800,0,0.006250000000000001,1.0622968402425924e-18,0.00625,0.00625,0.00625,0.006250000000000001,1.0622968402425924e-18,0.00625,0.00625,0.00625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.006250000000000001,1.0622968402425924e-18,0.00625,0.00625,0.00625,0.006250000000000001,1.0622968402425924e-18,0.00625,0.00625,0.00625,253.0,0.0,253.0,253.0,253.0,1952.548384859302,2.4188056675452647,1955.2317635325367,1951.8776873477989,1950.53570369757,1952.5483061594205,2.4188056322051548,1955.2316847826087,1951.8776086956523,1950.535625,0.017508293993149526,1.5282837636453208e-05,0.017525877299980973,0.017500800652822227,0.017498204026645377,10.956249999999999,0.007806247497998293,10.965,10.95,10.95375,0.36068270603815716,0.06279086099790725,0.4068071246147156,0.2891736626625061,0.38606733083724976,3.0616964999353513,0.0379319574615276,3.0814729997655377,3.085653499874752,3.0179630001657642
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,800,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,248.905,0.0,248.905,248.905,248.905,1449.234266165291,0.20579861346758657,1449.40714861728,1449.2890227177882,1449.0066271608052,1449.1336503487448,0.2057762452040614,1449.306455941156,1449.1884832899214,1448.9060118151572,0.00734016468614736,1.2159184129822215e-06,0.007341559755349789,0.0073396042428564255,0.007339330060235865,10.7425,0.0,10.7425,10.7425,10.7425,0.14959525068600973,0.0007074832824887167,0.15000371634960175,0.14877831935882568,0.15000371634960175,16.972562666633166,0.21382025360480858,16.815790999971796,16.885763499885798,17.216133500041906
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.92,0.0,242.92,242.92,242.92,5693.975850273226,0.5397417637992458,5694.582064046038,5693.798042300739,5693.547444472902,5693.975769927536,0.5397417596403602,5694.581983695652,5693.797961956522,5693.547364130434,0.02672135106161754,2.1817622619591393e-06,0.02672383964696618,0.026720446318335204,0.02671976721955123,10.56,0.0,10.56,10.56,10.56,,,,,,16.766601125030622,0.21240475429308342,16.86304612492677,16.523085125081707,16.913672125083394
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8349999999999995,5.438959822042073e-16,3.835,3.835,3.835,0.1563459202983276,0.0,0.1563459202983276,0.1563459202983276,0.1563459202983276,0.15576428430958403,0.0,0.15576428430958403,0.15576428430958403,0.15576428430958403,1.2575709532214613e-05,0.0,1.2575709532214613e-05,1.2575709532214613e-05,1.2575709532214613e-05,0.1175,0.0,0.1175,0.1175,0.1175,,,,,,3.1608980832000575,0.005520210666531748,3.1670192498131655,3.159377374977339,3.1562976248096675
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,800,0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,253.0,0.0,253.0,253.0,253.0,1942.489717933496,0.007004597418024582,1942.4907964266436,1942.4822366393576,1942.4961207344863,1942.489519927536,0.007005408079346618,1942.490597826087,1942.4820380434785,1942.4959239130435,0.017361487301087972,1.1495312895600163e-07,0.017361495675440472,0.017361368389788183,0.017361597838035262,10.963333333333333,0.0007216878364863759,10.96375,10.9625,10.96375,0.440693477789561,0.012047940811510826,0.44486111402511597,0.4271150529384613,0.4501042664051056,17.23191858327482,0.23782256954558023,17.056056750006974,17.137191249930765,17.502507749886718
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.045,0.0,235.045,235.045,235.045,0.48021682082526773,0.03631412076513598,0.508726016276526,0.43933263996384114,0.49259180623543586,0.4401233509027029,0.03673036535477635,0.46852129683615973,0.3986427497007371,0.4532060061712119,0.00016548657770024401,1.06238154295044e-06,0.00016671328407250017,0.00016486628549391521,0.00016488016353431663,2.8479166666666664,0.06459408512652942,2.9225,2.81125,2.81,,,,,,3.7532803333791285,0.1896948842535501,3.9135975000681356,3.5438625002279878,3.8023809998412617
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,800,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,240.085,0.0,240.085,240.085,240.085,840.3390593648096,0.19498113479782597,840.1170899433004,840.4174124212515,840.482675729877,840.0412861421702,0.19805474947643592,839.8158178941953,840.1208730844291,840.187167447886,0.019859579247850364,1.649899691912625e-05,0.01987847814220603,0.019848046355583904,0.01985221324576115,10.630416666666667,0.025809801109914054,10.66,10.61875,10.6125,0.6527678569157919,0.08431913006312071,0.6085256338119507,0.7500001192092896,0.5997778177261353,3.4273707499960437,0.11726751314272307,3.328811874962412,3.5570633751922287,3.3962369998334907
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,800,0,0.02625,0.0,0.02625,0.02625,0.02625,0.02625,0.0,0.02625,0.02625,0.02625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02625,0.0,0.02625,0.02625,0.02625,0.02625,0.0,0.02625,0.02625,0.02625,31.554999999999996,4.351167857633658e-15,31.555,31.555,31.555,252.31414511761287,17.338268344894967,263.7856639963287,232.36857427341792,260.788197083092,252.2565513933848,17.337786518776504,263.7283177051077,232.31159456477525,260.7297419102714,0.0050016192876551355,0.000150716246723791,0.005059910628646889,0.004830463136206112,0.005114484098112404,1.0191666666666668,0.01312995938049055,1.01875,1.00625,1.0325,0.42157208919525146,0.0310091450238147,0.4262116849422455,0.3885045647621155,0.45000001788139343,3.0649628750203797,0.033004270335357064,3.0269613751443103,3.0864528749953024,3.0814743749215268
