scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,raw_targeted_benign_successes,valid_targeted_benign_successes,raw_targeted_benign_asr,valid_targeted_benign_asr,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,2024,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,3.52,0.14690508047880885,0.14522115849342251,2.410887679334962e-05,0.10625,0,0.9848816394805908,0.0,7834.0,2.443836599821225,3.054795749776531
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,2026,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,3.52,0.1512800651649393,0.1495961584934225,2.4101356712460485e-05,0.10625,0,0.9474173784255981,0.0,7536.0,2.499020899878815,3.1237761248485185
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,42,800,7,7,800,0.00875,0.00875,0.0,1.0,7,7,0.00875,0.00875,253.0,3808.706998236511,3808.706820652174,0.03414752475973257,10.98125,0,0.4068068861961365,0.0,452046.0,2.6581724998541176,3.322715624817647
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,2024,800,7,7,800,0.00875,0.00875,0.0,1.0,7,7,0.00875,0.00875,253.0,3807.0649850844,3807.0648369565215,0.03413357411482965,10.96625,0,0.40783730149269104,0.0,323823.0,2.706588299944997,3.383235374931246
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,2026,800,7,7,800,0.00875,0.00875,0.0,1.0,7,7,0.00875,0.00875,253.0,3807.101289487327,3807.101141304348,0.0341347984852426,10.96625,0,0.5262277722358704,0.0,429000.0,2.6646259999834,3.33078249997925
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,42,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,248.905,2253.1679712131217,2252.9256591592384,0.01167863834559641,10.78375,0,0.15000371634960175,0.0,20198.0,13.42184460000135,16.777305750001688
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,2024,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,248.905,2252.2598450322557,2252.018855847315,0.011667904750623405,10.78375,0,0.14877831935882568,0.0,20033.0,13.886715299915522,17.358394124894403
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,2026,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,248.905,2247.0069594490756,2246.7699345557694,0.011704972677072713,10.77125,0,0.15000371634960175,0.0,20198.0,13.465972900157794,16.832466125197243
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,242.92,7065.007354297191,7065.007255434783,0.0332792544141564,10.56,0,,,,13.12391970003955,16.40489962504944
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,242.92,7057.359663985462,7057.359565217392,0.03324254805434703,10.56,0,,,,13.466580800013617,16.83322600001702
