,params._lambda,params.optimizer,params.lr,params.max_iter,params.sample_num,params.kappa,metrics.success_rate,metrics.mean_l2_distance,metrics.mean_linf_distance,metrics.perturbed_features_latent,metrics.perturbed_features_input,metrics.mean_confidence_successful,metrics.mean_confidence_unsuccessful,metrics.min_confidence_unsuccessful,metrics.max_confidence_unsuccessful,metrics.mean_md_distance,metrics.outlier_rate,metrics.outliers,attack,dataset,model,params.epsilon,params.alpha,params.num_steps,params.p_norm
94,,,,,500,,0.464,1.103761076927185,0.30000007152557373,16.0,5.353448275862069,0.858030461502016,0.16230450348177952,0.0,0.4966139793395996,4.566525848778623,0.2413793103448276,56/232,pgd,adult,MLP,0.3,0.07,30.0,
95,,,,,500,,0.462,1.1023452281951904,0.30000001192092896,16.0,5.298701298701299,0.8507492847966047,0.1629945844079482,0.0,0.49915921688079834,4.508542095648431,0.24242424242424243,56/231,pgd,adult,MLP,0.3,0.07,50.0,
96,,,,,500,,0.444,1.1022169589996338,0.30000004172325134,16.0,5.391891891891892,0.8623864195487021,0.17296803576483144,0.0,0.4981609582901001,4.591926049471185,0.30180180180180183,67/222,pgd,adult,MLP,0.3,0.07,70.0,
97,,,,,500,,0.418,1.1241995096206665,0.3999927043914795,16.0,5.607655502392345,0.8168863327083755,0.16203468239184507,0.0,0.4982365369796753,4.816051058880505,0.3492822966507177,73/209,pgd,adult,MLP,0.4,0.03,10.0,
98,,,,,500,,0.52,1.398690104484558,0.3998846411705017,16.0,5.769230769230769,0.8861361597941595,0.15833717981974285,0.0,0.4965858459472656,5.166370071272271,0.47692307692307695,124/260,pgd,adult,MLP,0.4,0.03,30.0,
99,,,,,500,,0.516,1.4399452209472656,0.39960479736328125,16.0,5.713178294573644,0.8688431970594748,0.1649921940377921,0.0,0.4980425238609314,5.215147341562945,0.4883720930232558,126/258,pgd,adult,MLP,0.4,0.03,50.0,
100,,,,,500,,0.54,1.4441066980361938,0.3996666967868805,16.0,5.8,0.8817097232923499,0.15549610127573427,0.0,0.4979475736618042,5.30889209473941,0.5370370370370371,145/270,pgd,adult,MLP,0.4,0.03,70.0,
101,,,,,500,,0.476,1.2396063804626465,0.40000012516975403,15.953781512605042,5.65546218487395,0.8617886217922252,0.16086353190982614,0.0,0.4961513876914978,4.930610843125097,0.41596638655462187,99/238,pgd,adult,MLP,0.4,0.05,10.0,
102,,,,,500,,0.514,1.4344810247421265,0.40000006556510925,15.922178988326849,5.692607003891051,0.8855208858752454,0.1683379009427357,0.0,0.49994874000549316,5.201224925199364,0.5136186770428015,132/257,pgd,adult,MLP,0.4,0.05,30.0,
103,,,,,500,,0.516,1.455469012260437,0.39992091059684753,15.922480620155039,5.748062015503876,0.8824168453228622,0.1654334937737993,0.0,0.4983653426170349,5.323879376070306,0.5387596899224806,139/258,pgd,adult,MLP,0.4,0.05,50.0,
104,,,,,500,,0.53,1.4547878503799438,0.40000006556510925,15.954716981132075,5.830188679245283,0.8986532496144255,0.17497117646197055,0.0,0.49961745738983154,5.273047421445009,0.4981132075471698,132/265,pgd,adult,MLP,0.4,0.05,70.0,
105,,,,,500,,0.464,1.346938133239746,0.40000006556510925,16.0,5.642241379310345,0.8643690369660229,0.17496568609529467,0.0,0.4986115097999573,5.008266438423116,0.4267241379310345,99/232,pgd,adult,MLP,0.4,0.07,10.0,
106,,,,,500,,0.506,1.4438996315002441,0.3997233808040619,16.0,5.766798418972332,0.8808072926517453,0.17909599388176614,0.0,0.4992925524711609,5.300942378943751,0.5375494071146245,136/253,pgd,adult,MLP,0.4,0.07,30.0,
107,,,,,500,,0.526,1.4503458738327026,0.40000003576278687,16.0,5.821292775665399,0.8973723067255198,0.17767084751451065,0.0,0.4993094801902771,5.298757803280899,0.5285171102661597,139/263,pgd,adult,MLP,0.4,0.07,50.0,
108,,,,,500,,0.524,1.4484907388687134,0.39973288774490356,16.0,5.763358778625954,0.8954547565848204,0.1666292320279514,0.0,0.4990687370300293,5.237614000747242,0.5,131/262,pgd,adult,MLP,0.4,0.07,70.0,
109,,,,,500,,0.428,1.3208644390106201,0.49918922781944275,16.0,5.775700934579439,0.8330200836453854,0.16486116472657744,0.0,0.49736058712005615,5.395042607067519,0.5514018691588785,118/214,pgd,adult,MLP,0.5,0.03,10.0,
110,,,,,500,,0.53,1.6920946836471558,0.4997735917568207,16.0,6.09433962264151,0.8901424753397826,0.1734136142629258,0.0,0.49918442964553833,5.775744886709115,0.6981132075471698,185/265,pgd,adult,MLP,0.5,0.03,30.0,
111,,,,,500,,0.546,1.767108678817749,0.5,16.0,6.003663003663004,0.8960282521639894,0.17163528140946108,0.0,0.49859052896499634,6.074576934695694,0.7509157509157509,205/273,pgd,adult,MLP,0.5,0.03,50.0,
112,,,,,500,,0.576,1.7801191806793213,0.5,16.0,5.996527777777778,0.8975845608620179,0.15090054807797917,0.0,0.4986366033554077,6.099673001768935,0.7534722222222222,217/288,pgd,adult,MLP,0.5,0.03,70.0,
113,,,,,500,,0.484,1.4631246328353882,0.4996073842048645,16.0,5.925619834710743,0.8603099733302799,0.17187360899392948,0.0,0.4977526068687439,5.52268753379378,0.5785123966942148,140/242,pgd,adult,MLP,0.5,0.05,10.0,
114,,,,,500,,0.558,1.7693042755126953,0.4998207688331604,15.939068100358423,6.139784946236559,0.9037209632054142,0.17646490961178396,0.0,0.4997958540916443,6.073004218658254,0.7670250896057348,214/279,pgd,adult,MLP,0.5,0.05,30.0,
115,,,,,500,,0.592,1.7827255725860596,0.4996729791164398,15.966216216216216,6.195945945945946,0.899336653820871,0.16559370388002956,0.0,0.49870622158050537,6.167132770814522,0.793918918918919,235/296,pgd,adult,MLP,0.5,0.05,50.0,
116,,,,,500,,0.592,1.78336763381958,0.49983108043670654,15.93918918918919,6.138513513513513,0.9075901357637959,0.1592884475693983,0.0,0.49850165843963623,6.079594153616765,0.7702702702702703,228/296,pgd,adult,MLP,0.5,0.05,70.0,
117,,,,,500,,0.522,1.585234522819519,0.49946361780166626,16.0,5.934865900383142,0.8780450830152332,0.17495264493271895,0.0,0.4989757537841797,5.788634277318555,0.6743295019157088,176/261,pgd,adult,MLP,0.5,0.07,10.0,
118,,,,,500,,0.56,1.7893213033676147,0.4997499883174896,16.0,6.15,0.9040810466047106,0.17125558230009946,0.0,0.4979627728462219,6.109064246073269,0.7785714285714286,218/280,pgd,adult,MLP,0.5,0.07,30.0,
119,,,,,500,,0.578,1.7885717153549194,0.5,16.0,6.083044982698962,0.9125498640836545,0.1671165013200299,0.0,0.4986611008644104,6.143167217863789,0.7785467128027682,225/289,pgd,adult,MLP,0.5,0.07,50.0,
120,,,,,500,,0.57,1.7819229364395142,0.5,16.0,6.094736842105263,0.9140121827508102,0.17294626263685003,0.0,0.49922043085098267,6.171764805328865,0.7824561403508772,223/285,pgd,adult,MLP,0.5,0.07,70.0,
121,,,,,500,,0.576,1.7673791646957397,0.4998263716697693,15.95138888888889,6.145833333333333,0.8969513359770644,0.1877378635811356,0.014845073223114014,0.4977889060974121,5.999678935679892,0.7361111111111112,212/288,pgd,adult,SoftDecisionTree,0.5,0.05,50.0,
122,,,,,500,,0.428,1.4339288473129272,0.4928719997406006,15.953271028037383,5.892523364485982,0.8023723826273649,0.19138606215690399,0.00037992000579833984,0.49922293424606323,5.322654361965321,0.5093457943925234,109/214,pgd,adult,TabTransformer,0.5,0.05,50.0,
123,,,,,500,,0.93,1.7221513986587524,0.5,15.888172043010753,60.64301075268817,0.9833691711202162,0.07482758249555316,4.76837158203125e-07,0.37714213132858276,7.085403450074726,0.7741935483870968,360/465,pgd,phishing_url,MLP,0.5,0.05,50.0,
124,,,,,500,,0.928,1.667122721672058,0.5,15.900862068965518,60.875,0.9372656501123103,0.14315941433111826,0.05066722631454468,0.4683299660682678,6.567164967902371,0.7306034482758621,339/464,pgd,phishing_url,SoftDecisionTree,0.5,0.05,50.0,
125,,,,,500,,0.902,1.5740845203399658,0.49977827072143555,15.904656319290465,60.50332594235033,0.9940454610298237,0.07846989680309685,1.3589859008789062e-05,0.4224957823753357,6.388419709348305,0.6452328159645233,291/451,pgd,phishing_url,TabTransformer,0.5,0.05,50.0,
126,,,,,500,,0.66,1.2334959506988525,0.5,7.975757575757576,16.0,0.9726602512268404,0.059568716497982246,2.7298927307128906e-05,0.5566792786121368,2.459362414452696,0.06363636363636363,21/330,pgd,pendigit,MLP,0.5,0.05,50.0,
127,,,,,500,,0.744,1.2265242338180542,0.49957308173179626,7.973118279569892,16.0,0.9717900456343678,0.20695852814242244,0.03494328260421753,0.799592524766922,2.517654335256319,0.051075268817204304,19/372,pgd,pendigit,SoftDecisionTree,0.5,0.05,50.0,
128,,,,,500,,0.696,1.2559477090835571,0.4998563230037689,7.954022988505747,16.0,0.9564342628613945,0.09717375255729023,0.00040477514266967773,0.6445035934448242,2.4986574281939307,0.05747126436781609,20/348,pgd,pendigit,TabTransformer,0.5,0.05,50.0,
129,,,,,500,,0.18120805369127516,1.335677146911621,0.5,8.0,10.148148148148149,0.5719381681195012,0.2161944782147642,0.03385591506958008,0.48728179931640625,2.7446194438070646,0.07407407407407407,2/27,pgd,german_credit,MLP,0.5,0.05,50.0,
130,,,,,500,,0.1568627450980392,1.346821665763855,0.5,8.0,10.166666666666666,0.628146235520641,0.2718379557594772,0.16602569818496704,0.49409204721450806,2.949343470131913,0.08333333333333333,2/24,pgd,german_credit,SoftDecisionTree,0.5,0.05,50.0,
131,,,,,500,,0.18120805369127516,1.3474977016448975,0.5,8.0,10.407407407407407,0.6487249580246431,0.16061414118672981,0.0049402713775634766,0.4993947744369507,2.96841287908458,0.18518518518518517,5/27,pgd,german_credit,TabTransformer,0.5,0.05,50.0,
132,,,,,500,,0.732,1.1629700660705566,0.4983450472354889,7.972677595628415,7.10655737704918,0.8160193179025699,0.28217529850219614,2.9802322387695312e-06,0.4955182671546936,2.785690062200491,0.09289617486338798,34/366,pgd,electricity,MLP,0.5,0.05,50.0,
133,,,,,500,,0.802,1.2660963535308838,0.5,7.967581047381546,7.127182044887781,0.835468044605552,0.253281482542404,0.0024373531341552734,0.497799277305603,2.862954919307202,0.08478802992518704,34/401,pgd,electricity,SoftDecisionTree,0.5,0.05,50.0,
134,,,,,500,,0.716,1.1572693586349487,0.49828970432281494,7.955307262569832,7.125698324022347,0.8325106607464385,0.253710515902076,0.00604480504989624,0.4955931305885315,2.618502372235371,0.030726256983240222,11/358,pgd,electricity,TabTransformer,0.5,0.05,50.0,
135,,,,,500,,0.8511066398390342,1.6316688060760498,0.4997635781764984,15.936170212765957,11.851063829787234,0.9628748544670092,0.2446408412746481,0.0004981756210327148,0.5953710079193115,5.276072603123299,0.46335697399527187,196/423,pgd,covertype,MLP,0.5,0.05,50.0,
136,,,,,500,,0.8953722334004024,1.6407512426376343,0.4993354082107544,15.946067415730337,11.786516853932584,0.9512427093946928,0.4032257078931882,0.14493727684020996,0.6285853981971741,5.086715258258813,0.41797752808988764,186/445,pgd,covertype,SoftDecisionTree,0.5,0.05,50.0,
137,,,,,500,,0.8913480885311871,1.529278039932251,0.4993138313293457,15.941309255079007,11.354401805869074,0.9531491045103324,0.23055397360413163,0.00037670135498046875,0.5945035219192505,4.902338401121689,0.36343115124153497,161/443,pgd,covertype,TabTransformer,0.5,0.05,50.0,
138,0.6,,0.01,300.0,500,,0.34,1.794392704963684,1.7943657636642456,16.0,4.482352941176471,0.711245274004143,0.16217193585453613,0.0,0.49976760149002075,5.965614331442432,0.9294117647058824,158/170,deltaz,adult,MLP,,,,1.0
139,0.6,,0.01,300.0,500,,0.85,1.7258585691452026,0.6755777597427368,16.0,5.555294117647059,0.9121267261958265,0.18507599274317424,0.0,0.49267297983169556,5.222034817737697,0.4752941176470588,202/425,deltaz,adult,MLP,,,,2.0
140,0.6,,0.03,300.0,500,,0.384,0.7786423563957214,0.7782670855522156,16.0,6.098958333333333,0.8254660943178654,0.13596534051678397,0.0,0.4919389486312866,3.865222755937232,0.13020833333333334,25/192,deltaz,adult,MLP,,,,1.0
141,0.6,,0.03,300.0,500,,0.846,1.7173839807510376,0.6727418899536133,16.0,5.546099290780142,0.9091198445571976,0.18275844431542732,0.0,0.4959110617637634,5.231421982943863,0.47754137115839246,202/423,deltaz,adult,MLP,,,,2.0
142,0.6,,0.1,300.0,500,,0.08,0.17094013094902039,0.14216828346252441,16.0,4.2,0.6532752125523984,0.15993207796760228,0.0,0.4980921149253845,3.7227700423232735,0.125,5/40,deltaz,adult,MLP,,,,1.0
143,0.6,,0.1,300.0,500,,0.84,1.6866222620010376,0.6570640206336975,16.0,5.5285714285714285,0.9046393815071193,0.18360874354839324,0.0,0.48689401149749756,5.088022654704333,0.4261904761904762,179/420,deltaz,adult,MLP,,,,2.0
144,0.6,,0.15,300.0,500,,0.07,0.15340042114257812,0.12754695117473602,16.0,4.2,0.6534274127334356,0.1590237404710503,0.0,0.4937119483947754,3.9593100295610406,0.17142857142857143,6/35,deltaz,adult,MLP,,,,1.0
145,0.6,,0.15,300.0,500,,0.82,1.6687049865722656,0.6889809370040894,16.0,5.570731707317073,0.9107523637984719,0.20754739112324186,0.0,0.49678415060043335,5.028318032775947,0.4024390243902439,165/410,deltaz,adult,MLP,,,,2.0
146,0.6,,0.2,300.0,500,,0.146,0.3471240997314453,0.25026533007621765,16.0,4.301369863013699,0.6503589774086459,0.15673994780703507,0.0,0.4949677586555481,3.5160579603505644,0.1095890410958904,8/73,deltaz,adult,MLP,,,,1.0
147,0.6,,0.2,300.0,500,,0.866,1.769802212715149,0.6956100463867188,16.0,5.581986143187067,0.9110960724175395,0.15536578377680993,0.0,0.45673900842666626,5.386658611905605,0.5704387990762124,247/433,deltaz,adult,MLP,,,,2.0
148,0.6,,0.25,300.0,500,,0.152,0.42009568214416504,0.22806252539157867,16.0,4.157894736842105,0.6575493503141364,0.15888488292694092,0.0,0.49953359365463257,3.510769817587356,0.11842105263157894,9/76,deltaz,adult,MLP,,,,1.0
149,0.6,,0.25,300.0,500,,0.84,1.7345815896987915,0.6782898902893066,16.0,5.519047619047619,0.9160399046878713,0.1968295194208622,0.0,0.4974379539489746,5.185420423705215,0.4666666666666667,196/420,deltaz,adult,MLP,,,,2.0
150,0.6,,0.3,300.0,500,,0.124,0.3301052451133728,0.2340545952320099,16.0,4.129032258064516,0.6491785261840108,0.16210633706828775,0.0,0.4960344433784485,3.714435304632815,0.12903225806451613,8/62,deltaz,adult,MLP,,,,1.0
151,0.6,,0.3,300.0,500,,0.892,1.8974028825759888,0.7664058804512024,16.0,5.7825112107623315,0.9324761834311823,0.15179183416896397,0.0,0.4929906129837036,5.502388554511667,0.6434977578475336,287/446,deltaz,adult,MLP,,,,2.0
152,0.7,,0.01,300.0,500,,0.05,0.014257865026593208,0.008807297796010971,16.0,4.16,0.6712696566432714,0.15698659859205547,0.0,0.49542176723480225,4.003993851355869,0.16,4/25,deltaz,adult,MLP,,,,1.0
153,0.7,,0.01,300.0,500,,0.82,1.6565957069396973,0.6410044431686401,16.0,5.4731707317073175,0.9057187451742232,0.2000679718123542,0.0,0.49500930309295654,5.086079169981067,0.424390243902439,174/410,deltaz,adult,MLP,,,,2.0
154,0.7,,0.03,300.0,500,,0.052,0.04449351876974106,0.030890176072716713,16.0,4.269230769230769,0.6832422523830946,0.15907500376178244,0.0,0.4995075464248657,4.151488826188244,0.19230769230769232,5/26,deltaz,adult,MLP,,,,1.0
155,0.7,,0.03,300.0,500,,0.824,1.6620104312896729,0.6410486102104187,16.0,5.492718446601942,0.9059804044447747,0.19991324096918106,0.0,0.49077677726745605,5.109680089276182,0.4320388349514563,178/412,deltaz,adult,MLP,,,,2.0
156,0.7,,0.1,300.0,500,,0.064,0.10067786276340485,0.055177196860313416,16.0,4.21875,0.6624150852148887,0.16084208575069395,0.0,0.4992120862007141,3.8996661354735895,0.15625,5/32,deltaz,adult,MLP,,,,1.0
157,0.7,,0.1,300.0,500,,0.834,1.7012819051742554,0.6600372791290283,16.0,5.453237410071942,0.9109864440683513,0.19628143310546875,0.0,0.49741649627685547,5.239266091089232,0.4988009592326139,208/417,deltaz,adult,MLP,,,,2.0
158,0.7,,0.15,300.0,500,,0.072,0.17519086599349976,0.09960521012544632,16.0,4.222222222222222,0.6707906129821721,0.16133580292607175,0.0,0.4982808828353882,3.827757389834807,0.1388888888888889,5/36,deltaz,adult,MLP,,,,1.0
159,0.7,,0.15,300.0,500,,0.802,1.6044366359710693,0.6244692802429199,16.0,5.438902743142145,0.8892454663862219,0.1947962376806471,0.0,0.4999896287918091,4.993849023912747,0.38403990024937656,154/401,deltaz,adult,MLP,,,,2.0
160,0.7,,0.2,300.0,500,,0.09,0.23394091427326202,0.13822665810585022,16.0,4.177777777777778,0.6407764602866438,0.1602531645324204,0.0,0.49841535091400146,3.7384466021717984,0.13333333333333333,6/45,deltaz,adult,MLP,,,,1.0
161,0.7,,0.2,300.0,500,,0.802,1.6321909427642822,0.6436095833778381,16.0,5.433915211970075,0.9069994490120208,0.20232320795155534,0.0,0.49845123291015625,5.033768880108055,0.3915211970074813,157/401,deltaz,adult,MLP,,,,2.0
162,0.7,,0.25,300.0,500,,0.112,0.29081958532333374,0.21492548286914825,16.0,4.125,0.6394624620942133,0.15974375269971453,0.0,0.4997379779815674,3.785091385866047,0.14285714285714285,8/56,deltaz,adult,MLP,,,,1.0
163,0.7,,0.25,300.0,500,,0.882,1.8854687213897705,0.7334028482437134,16.0,5.471655328798186,0.9290818262952119,0.1745037163718272,0.0,0.49487680196762085,5.59885855973987,0.6780045351473923,299/441,deltaz,adult,MLP,,,,2.0
164,0.7,,0.3,300.0,500,,0.12,0.40950843691825867,0.3119606673717499,16.0,4.433333333333334,0.6329292384131501,0.16634919535030018,0.0,0.49830567836761475,3.852033790888277,0.15,9/60,deltaz,adult,MLP,,,,1.0
165,0.7,,0.3,300.0,500,,0.892,1.9138418436050415,0.7483959794044495,16.0,5.771300448430493,0.9329375787224491,0.16346803417912237,0.0,0.4979853630065918,5.2277767472224825,0.49551569506726456,221/446,deltaz,adult,MLP,,,,2.0
166,0.8,,0.01,300.0,500,,0.05,0.009913722053170204,0.0060819415375590324,16.0,4.32,0.6761407218500972,0.15663967722340633,0.0,0.495103120803833,4.175082099630077,0.2,5/25,deltaz,adult,MLP,,,,1.0
167,0.8,,0.01,300.0,500,,0.8,1.5936261415481567,0.6087417602539062,16.0,5.3475,0.8953448141678291,0.1905863779783249,0.0,0.4812777042388916,5.082417169121515,0.42,168/400,deltaz,adult,MLP,,,,2.0
168,0.8,,0.03,300.0,500,,0.052,0.02075984701514244,0.010781005956232548,16.0,4.1923076923076925,0.6681062095941832,0.15698490590485842,0.0,0.4946376085281372,3.987317454789593,0.15384615384615385,4/26,deltaz,adult,MLP,,,,1.0
169,0.8,,0.03,300.0,500,,0.798,1.5959773063659668,0.6232277750968933,16.0,5.370927318295739,0.8968739837186888,0.19214691502032893,0.0,0.4977894425392151,5.06334623081634,0.41102756892230574,164/399,deltaz,adult,MLP,,,,2.0
170,0.8,,0.1,300.0,500,,0.064,0.11487754434347153,0.056766435503959656,16.0,4.25,0.6529020379530266,0.15908616985011304,0.0,0.49618399143218994,3.9976524081816582,0.1875,6/32,deltaz,adult,MLP,,,,1.0
171,0.8,,0.1,300.0,500,,0.768,1.5544995069503784,0.6095172762870789,16.0,5.34375,0.8986638047664807,0.20077237075772777,0.0,0.4984787106513977,5.05872406492944,0.4036458333333333,155/384,deltaz,adult,MLP,,,,2.0
172,0.8,,0.15,300.0,500,,0.064,0.15400728583335876,0.10389351844787598,16.0,4.28125,0.6557891221018508,0.15851007007126117,0.0,0.4941205382347107,4.173853985922233,0.21875,7/32,deltaz,adult,MLP,,,,1.0
173,0.8,,0.15,300.0,500,,0.81,1.6314759254455566,0.6685647368431091,16.0,5.5283950617283955,0.9066372988195787,0.19678147278333966,0.0,0.49531155824661255,4.991647767447805,0.38765432098765434,157/405,deltaz,adult,MLP,,,,2.0
174,0.8,,0.2,300.0,500,,0.074,0.17902827262878418,0.08817410469055176,16.0,4.1891891891891895,0.6548465269844275,0.1617928440833452,0.0,0.49959975481033325,3.791648151862006,0.13513513513513514,5/37,deltaz,adult,MLP,,,,1.0
175,0.8,,0.2,300.0,500,,0.728,1.4670159816741943,0.5722846984863281,16.0,5.291208791208791,0.8849807717515932,0.20339302718639374,0.0,0.4937291145324707,4.980653308373005,0.3708791208791209,135/364,deltaz,adult,MLP,,,,2.0
176,0.8,,0.25,300.0,500,,0.11,0.3060229420661926,0.1769431233406067,16.0,4.236363636363636,0.6431166541508653,0.16137957157713645,0.0,0.4970057010650635,3.7123542278705526,0.12727272727272726,7/55,deltaz,adult,MLP,,,,1.0
177,0.8,,0.25,300.0,500,,0.826,1.681445598602295,0.6541816592216492,16.0,5.351089588377724,0.9051696970941091,0.19615085851186995,0.0,0.4988674521446228,5.354866505931033,0.5786924939467313,239/413,deltaz,adult,MLP,,,,2.0
178,0.8,,0.3,300.0,500,,0.086,0.2740872800350189,0.14392408728599548,16.0,4.27906976744186,0.6550713695347482,0.16408254007281048,0.0,0.4998254179954529,3.6943306649036334,0.13953488372093023,6/43,deltaz,adult,MLP,,,,1.0
179,0.8,,0.3,300.0,500,,0.752,1.5365383625030518,0.6106785535812378,16.0,5.316489361702128,0.8978613770121112,0.20991004907315777,0.0,0.4966764450073242,4.996162998715302,0.3696808510638298,139/376,deltaz,adult,MLP,,,,2.0
180,0.9,,0.01,300.0,500,,0.054,0.009738223627209663,0.004643680993467569,16.0,4.333333333333333,0.6654018384783909,0.15548196655499255,0.0,0.4961196184158325,4.070656141361419,0.18518518518518517,5/27,deltaz,adult,MLP,,,,1.0
181,0.9,,0.01,300.0,500,,0.766,1.5316901206970215,0.594316840171814,16.0,5.3054830287206265,0.8897278678537492,0.19768503588488978,0.0,0.4977821707725525,4.95434010406389,0.3629242819843342,139/383,deltaz,adult,MLP,,,,2.0
182,0.9,,0.03,300.0,500,,0.048,0.030521854758262634,0.018123406916856766,16.0,4.291666666666667,0.6815471844359612,0.15797963300172022,0.0,0.49839264154434204,4.2006195849191075,0.20833333333333334,5/24,deltaz,adult,MLP,,,,1.0
183,0.9,,0.03,300.0,500,,0.766,1.5272064208984375,0.5932248830795288,16.0,5.300261096605744,0.8890890404199513,0.19884094010051498,0.0,0.4932730793952942,4.962611727986253,0.3681462140992167,141/383,deltaz,adult,MLP,,,,2.0
184,0.9,,0.1,300.0,500,,0.064,0.09618164598941803,0.06267158687114716,16.0,4.1875,0.6614642956992611,0.15861277218557832,0.0,0.49943822622299194,3.9019088358084395,0.125,4/32,deltaz,adult,MLP,,,,1.0
185,0.9,,0.1,300.0,500,,0.762,1.5456360578536987,0.6089223623275757,16.0,5.291338582677166,0.8941330461252536,0.20446233338668568,0.0,0.4877135157585144,4.946386616416657,0.3569553805774278,136/381,deltaz,adult,MLP,,,,2.0
186,0.9,,0.15,300.0,500,,0.062,0.14830543100833893,0.09265756607055664,16.0,4.225806451612903,0.6704255737244121,0.16088172113463314,0.0,0.4979857802391052,4.014594836647329,0.16129032258064516,5/31,deltaz,adult,MLP,,,,1.0
187,0.9,,0.15,300.0,500,,0.746,1.4987159967422485,0.5935670733451843,16.0,5.246648793565684,0.8873123898498287,0.19443240222029798,0.0,0.49432802200317383,4.887079948164513,0.3378016085790885,126/373,deltaz,adult,MLP,,,,2.0
188,0.9,,0.2,300.0,500,,0.066,0.1788136065006256,0.11419622600078583,16.0,4.333333333333333,0.6514118506827138,0.15951129455893148,0.0,0.49389028549194336,3.984683278791644,0.15151515151515152,5/33,deltaz,adult,MLP,,,,1.0
189,0.9,,0.2,300.0,500,,0.746,1.506325602531433,0.5736050605773926,16.0,5.310991957104558,0.880493662592487,0.20444323697428066,0.0,0.4965597987174988,5.052477511855484,0.4101876675603217,153/373,deltaz,adult,MLP,,,,2.0
190,0.9,,0.25,300.0,500,,0.094,0.20771019160747528,0.13914813101291656,16.0,4.191489361702128,0.6478807098291656,0.16062142859494713,0.0,0.4952769875526428,3.6443269785375927,0.1276595744680851,6/47,deltaz,adult,MLP,,,,1.0
191,0.9,,0.25,300.0,500,,0.788,1.5777969360351562,0.6005330085754395,16.0,5.340101522842639,0.8936160786171672,0.1985317013173733,0.0,0.4977099895477295,5.079046655343962,0.41878172588832485,165/394,deltaz,adult,MLP,,,,2.0
192,0.9,,0.3,300.0,500,,0.084,0.31095194816589355,0.20787093043327332,16.0,4.404761904761905,0.6625266237228754,0.16711137961091954,0.0,0.49967771768569946,3.7554720656258795,0.16666666666666666,7/42,deltaz,adult,MLP,,,,1.0
193,0.9,,0.3,300.0,500,,0.758,1.5197030305862427,0.6016233563423157,16.0,5.366754617414248,0.8979428802245378,0.18108202849537874,0.0,0.4837459921836853,4.779586313780917,0.30606860158311344,116/379,deltaz,adult,MLP,,,,2.0
194,1.0,,0.01,300.0,500,,0.05,0.008192252367734909,0.0048324246890842915,16.0,4.32,0.6760201761126519,0.15630944666109586,0.0,0.4959895610809326,4.172927184174428,0.2,5/25,deltaz,adult,MLP,,,,1.0
195,1.0,,0.01,300.0,500,,0.722,1.4481257200241089,0.5713815689086914,16.0,5.221606648199446,0.8812930471996017,0.1919418406143463,0.0,0.497398316860199,4.7805465953773245,0.30193905817174516,109/361,deltaz,adult,MLP,,,,2.0
196,1.0,,0.03,300.0,500,,0.052,0.017646024003624916,0.008597557432949543,16.0,4.3076923076923075,0.6741534768818662,0.15674085342934363,0.0,0.49749159812927246,4.07911479540101,0.19230769230769232,5/26,deltaz,adult,MLP,,,,1.0
197,1.0,,0.03,300.0,500,,0.722,1.4373068809509277,0.5589057803153992,16.0,5.21606648199446,0.8793120955689772,0.18651209932437046,0.0,0.4872002601623535,4.765353968162521,0.29916897506925205,108/361,deltaz,adult,MLP,,,,2.0
198,1.0,,0.1,300.0,500,,0.05,0.0881485864520073,0.04390810802578926,16.0,4.2,0.6733394797518849,0.15745636714132208,0.0,0.4947899580001831,4.146789871218302,0.16,4/25,deltaz,adult,MLP,,,,1.0
199,1.0,,0.1,300.0,500,,0.734,1.4811991453170776,0.5885276794433594,16.0,5.2425068119891005,0.8886237685737227,0.18807054417473928,0.0,0.4990055561065674,4.851961635486371,0.3188010899182561,117/367,deltaz,adult,MLP,,,,2.0
200,1.0,,0.15,300.0,500,,0.064,0.10664425790309906,0.05013158172369003,16.0,4.21875,0.6708389542764053,0.16091864103944892,0.0,0.49859392642974854,3.884963441398563,0.15625,5/32,deltaz,adult,MLP,,,,1.0
201,1.0,,0.15,300.0,500,,0.694,1.3811465501785278,0.5324615836143494,16.0,5.23342939481268,0.8754276253645522,0.1880750192536248,0.0,0.4929952025413513,4.661653462488556,0.26512968299711814,92/347,deltaz,adult,MLP,,,,2.0
202,1.0,,0.2,300.0,500,,0.08,0.2347526103258133,0.15140008926391602,16.0,4.225,0.6721644155913964,0.16622566114301268,0.0,0.49715685844421387,3.8388059804083197,0.15,6/40,deltaz,adult,MLP,,,,1.0
203,1.0,,0.2,300.0,500,,0.758,1.5428773164749146,0.6170358657836914,16.0,5.160949868073879,0.8915631528178938,0.20570309841928403,0.0,0.4880198836326599,4.854805252713954,0.32717678100263853,124/379,deltaz,adult,MLP,,,,2.0
204,1.0,,0.25,300.0,500,,0.114,0.32084643840789795,0.16238456964492798,16.0,4.2105263157894735,0.6244119205103632,0.1580155224078934,0.0,0.4978053569793701,3.676706673048423,0.10526315789473684,6/57,deltaz,adult,MLP,,,,1.0
205,1.0,,0.25,300.0,500,,0.732,1.4905155897140503,0.5765523314476013,16.0,5.360655737704918,0.8987787622351336,0.18269711777345457,0.0,0.48878270387649536,4.616923018208309,0.24043715846994534,88/366,deltaz,adult,MLP,,,,2.0
