scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,raw_targeted_benign_asr_mean,raw_targeted_benign_asr_sd,raw_targeted_benign_asr_seed42,raw_targeted_benign_asr_seed2024,raw_targeted_benign_asr_seed2026,valid_targeted_benign_asr_mean,valid_targeted_benign_asr_sd,valid_targeted_benign_asr_seed42,valid_targeted_benign_asr_seed2024,valid_targeted_benign_asr_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
class,cicids2018_distrinet,ft_transformer-s42,cw_untargeted,C&W,untargeted,native,Recon,800,56,0.99125,0.0,0.99125,0.99125,0.99125,0.0,0.0,0.0,0.0,0.0,99.125,0.0,99.125,99.125,99.125,0.0,0.0,0.0,0.0,0.0,0.9899999999999999,1.3597399555105182e-16,0.99,0.99,0.99,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,0.4797820061874895,0.0,0.4797820061874895,0.4797820061874895,0.4797820061874895,0.320062508221532,0.0,0.320062508221532,0.320062508221532,0.320062508221532,0.11345430973074629,0.0,0.11345430973074629,0.11345430973074629,0.11345430973074629,77.97,0.0,77.97,77.97,77.97,,,,,,59.03953300012896,0.2219063675102301,59.26429350016406,58.820595375145786,59.03371012507705
class,cicids2018_distrinet,ft_transformer-s42,cw_untargeted,C&W,untargeted,native,BruteForce,800,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,0.254111957499998,0.0,0.254111957499998,0.254111957499998,0.254111957499998,0.200111573411745,3.3993498887762956e-17,0.20011157341174496,0.20011157341174496,0.20011157341174496,0.06502900829380474,0.0,0.06502900829380474,0.06502900829380474,0.06502900829380474,78.9975,0.0,78.9975,78.9975,78.9975,,,,,,58.740772625023965,0.1127594848999946,58.770782125066034,58.83549149992177,58.61604425008409
class,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DoS,800,0,0.9429166666666667,0.004389855730355325,0.9475,0.9425,0.93875,0.011666666666666667,0.0007216878364870329,0.0125,0.01125,0.01125,93.125,0.375,93.5,93.125,92.75,0.011666666666666667,0.0007216878364870329,0.0125,0.01125,0.01125,0.9016666666666667,0.01612128510179425,0.915,0.88375,0.90625,0.0075,0.0,0.0075,0.0075,0.0075,24.834999999999997,4.351167857633658e-15,24.835,24.835,24.835,92613.03128662863,8857.747234423088,102827.14736084688,87968.09951551938,87043.8469835196,92569.6215825673,8850.080866901944,102776.76318046868,87895.73281837885,87036.3687488544,3.009640041126231,1.506120230975163,4.59472536652816,2.8367961226141447,1.5973986342363877,20.985416666666666,0.04559216855265136,20.935,21.02375,20.9975,,,,,,13.119502333380902,0.08973089164054202,13.184109250141773,13.017048375040758,13.157349374960177
class,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DDoS,800,0,1.0,0.0,1.0,1.0,1.0,0.06666666666666667,0.0036084391824351644,0.06875,0.0625,0.06875,93.33333333333333,0.3608439182435161,93.125,93.75,93.125,0.06666666666666667,0.0036084391824351644,0.06875,0.0625,0.06875,0.1691666666666667,0.028948589487802923,0.20125,0.16125,0.145,0.007083333333333334,0.0014433756729740647,0.00625,0.00625,0.00875,24.265,0.0,24.265,24.265,24.265,15884.274617984842,2207.2350932038203,18402.369269658833,14966.23499085656,14284.219593439137,15867.633410674433,2207.899503427172,18386.48210078569,14949.34126063644,14267.076870601168,0.31121679480381337,0.008742018803968871,0.31266577746935886,0.30184081633326154,0.3191437906088197,20.948333333333334,0.00850857410694282,20.95125,20.955,20.93875,,,,,,13.126640708263343,0.12487746152239844,13.255105375137646,13.119126999808941,13.005689749843441
class,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,Recon,800,0,1.0,0.0,1.0,1.0,1.0,0.0020833333333333333,0.0019094065395649333,0.0,0.0025,0.00375,99.79166666666667,0.19094065395649334,100.0,99.75,99.625,0.0020833333333333333,0.0019094065395649333,0.0,0.0025,0.00375,0.9775,0.006614378277661461,0.975,0.985,0.9725,0.0020833333333333333,0.0019094065395649333,0.0,0.0025,0.00375,25.0,0.0,25.0,25.0,25.0,21391.06257951492,2174.9742130355376,20335.3041219763,23892.40155879127,19945.482057777186,21231.68014233131,2232.299712254919,20056.64683975833,23806.06230459652,19832.331282639083,1.7048405351237672,0.3903668484005654,1.8242749952414616,2.021537749039226,1.2687088610906136,12.047916666666666,0.17077183852536515,11.97,12.24375,11.93,,,,,,12.84209541666011,0.019696817229517577,12.833178750006482,12.82843374996446,12.864673750009388
class,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,BruteForce,800,0,0.8333333333333334,0.025749190925800636,0.83625,0.8575,0.80625,0.0,0.0,0.0,0.0,0.0,83.33333333333333,2.5749190925800627,83.625,85.75,80.625,0.0020833333333333333,0.0036084391824351618,0.00625,0.0,0.0,0.8320833333333333,0.026496855159307744,0.83625,0.85625,0.80375,0.0,0.0,0.0,0.0,0.0,24.97,0.0,24.97,24.97,24.97,228515.81977028179,20564.334021555744,249680.59214793934,227257.12069554973,208609.7464673563,228340.2874069732,20633.08163655759,249510.21155149024,227221.04197992414,208289.6086895052,6.022646532353171,6.969235075350358,14.067377276970403,2.179077050521472,1.8214852695676396,21.861250000000002,0.006495190528381485,21.8575,21.86875,21.8575,,,,,,14.933739250021366,0.5933148056525247,14.838817625131924,15.568792499834672,14.393607625097502
class,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DoS,800,0,0.9516666666666667,0.02456920497967597,0.97,0.96125,0.92375,0.06,0.0021650635094610945,0.06125,0.06125,0.0575,89.16666666666667,2.2442055015825386,90.875,90.0,86.625,0.06,0.0021650635094610945,0.06125,0.06125,0.0575,0.91375,0.02222048604328896,0.93125,0.92125,0.88875,0.04583333333333334,0.001909406539564935,0.04625,0.0475,0.04375,23.935,0.0,23.935,23.935,23.935,99109.00603523209,7872.728501283413,101502.28861695768,90317.3661980938,105507.36329064479,98975.42872616171,7736.629247091878,101437.76056736034,90307.31964759609,105181.20596352872,4.7999424854413055,2.7115564978128432,5.461184374783718,1.8189238321864962,7.1197192493537,20.900833333333335,0.0689919983283095,20.82125,20.94375,20.9375,,,,,,13.479832749872003,0.08029351180950138,13.537655499821994,13.388156374858227,13.513686374935787
class,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DDoS,800,0,0.9833333333333334,0.006291528696058934,0.99,0.9775,0.9825,0.1425,0.0021650635094610828,0.14375,0.14375,0.14,84.08333333333333,0.6414501799308605,84.625,83.375,84.25,0.1425,0.0021650635094610828,0.14375,0.14375,0.14,0.5504166666666667,0.029430355644017154,0.57875,0.5525,0.52,0.048749999999999995,0.0012500000000000011,0.05,0.04875,0.0475,23.23,0.0,23.23,23.23,23.23,70759.92001852111,19164.7137313781,88418.43976289075,73481.3641393383,50379.95615333426,70739.54319533413,19178.34529749245,88405.60018880288,73471.19156730153,50341.837829897966,9.323049446427273,4.937910599256147,13.658171511224438,10.362979427067978,3.9479974009894057,21.152916666666666,0.037673211083385304,21.1175,21.1925,21.14875,,,,,,13.461083708292184,0.16642921060769053,13.37139949988341,13.358731250045821,13.65312037494732
class,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,Recon,800,0,0.9404166666666667,0.0056365621910286125,0.94625,0.94,0.935,0.0033333333333333335,0.0014433756729740645,0.0025,0.0025,0.005,93.70833333333333,0.6884463184107696,94.37500000000001,93.75,93.0,0.0033333333333333335,0.0014433756729740645,0.0025,0.0025,0.005,0.91375,0.0076034531628727765,0.90875,0.9225,0.91,0.0033333333333333335,0.0014433756729740645,0.0025,0.0025,0.005,22.375,0.0,22.375,22.375,22.375,16666.129111708753,3859.8466831194373,18139.542594243667,12286.592982547681,19572.251758334914,16552.43497273169,3857.165045463942,18053.031509353816,12170.486980995045,19433.78642784621,3.451506640025844,0.34418595984002165,3.5864897312089403,3.0602889002948825,3.7077412885737084,14.97125,0.16280260286616977,14.845,15.155,14.91375,,,,,,13.239375583361834,0.04312779449565956,13.189857124816626,13.268711749988142,13.259557875280734
class,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,BruteForce,800,0,0.9858333333333333,0.010103629710818464,0.995,0.9875,0.975,0.0,0.0,0.0,0.0,0.0,98.58333333333333,1.0103629710818451,99.5,98.75,97.5,0.0,0.0,0.0,0.0,0.0,0.9366666666666666,0.0068844631841075915,0.94375,0.93625,0.93,0.0,0.0,0.0,0.0,0.0,24.505,0.0,24.505,24.505,24.505,93116.59705523937,1700.5399636621191,93028.98676082943,94859.24872148219,91461.55568340649,93112.08712452628,1700.1472802243097,93027.0224250464,94853.16996575329,91456.06898277918,0.2671693669892548,0.015300601820120878,0.2515848989536361,0.28216935260468257,0.26775384940944574,21.35291666666667,0.04252450274057785,21.32125,21.40125,21.33625,,,,,,14.406019666639622,0.34120476415189427,14.236758250044659,14.798763374856208,14.182537375018
class,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DoS,800,0,0.32958333333333334,0.061139355846568544,0.29,0.4,0.29875,0.006666666666666667,0.0007216878364870318,0.00625,0.00625,0.0075,32.291666666666664,6.145798022497434,28.375,39.37500000000001,29.125,0.006666666666666667,0.0007216878364870318,0.00625,0.00625,0.0075,0.010416666666666666,0.0014433756729740636,0.00875,0.01125,0.01125,0.0,0.0,0.0,0.0,0.0,24.895,0.0,24.895,24.895,24.895,432996.34693538566,119697.89921266072,495413.7514738264,508584.8252653636,294990.46406696714,429959.9549477166,119153.57956073481,491750.67804610945,505525.87944358774,292603.30735345284,105.72025259666303,33.09243600849857,122.81367401270947,126.7703411952651,67.57674258201449,21.829583333333336,0.054433636965881334,21.77375,21.8325,21.8825,,,,,,15.523636958193189,0.06710440528631734,15.574159624811728,15.549253874924034,15.447497374843806
class,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DDoS,800,0,0.5079166666666667,0.0322183307037055,0.5025,0.5425,0.47875,0.0004166666666666667,0.0007216878364870322,0.0,0.00125,0.0,50.75,3.154857366030991,50.24999999999999,54.125,47.875,0.0004166666666666667,0.0007216878364870322,0.0,0.00125,0.0,0.505,0.03154857366030988,0.5,0.53875,0.47625,0.0004166666666666667,0.0007216878364870322,0.0,0.00125,0.0,25.0,0.0,25.0,25.0,25.0,219551.45733784666,21367.759443796578,238839.48538795643,223232.61213354577,196582.2744920379,218646.7718906577,21010.31974174502,237497.9767074753,222446.43293392178,195995.90603057598,29.822300175443104,8.121955934176928,38.02192230751971,29.66467325846245,21.780304960347145,21.769166666666667,0.05099530207120412,21.715,21.77625,21.81625,,,,,,16.190174291841686,0.9829680357830318,15.576187000260688,15.6704328750493,17.32390300021507
class,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,Recon,800,0,0.9933333333333333,0.0014433756729740337,0.9925,0.995,0.9925,0.0,0.0,0.0,0.0,0.0,99.33333333333333,0.14433756729740646,99.25,99.5,99.25,0.0,0.0,0.0,0.0,0.0,0.9904166666666666,0.0007216878364870169,0.99,0.99125,0.99,0.0,0.0,0.0,0.0,0.0,24.685,0.0,24.685,24.685,24.685,160768.29408455986,14296.893876817794,147522.91755880116,175924.5147369688,158857.44995790967,159878.73372901118,14300.289787212047,146781.59420894197,175136.32124606764,157718.2857320239,16.816906294398297,4.863543817350909,12.545344679513272,22.110119522490994,15.795254681190627,16.407083333333333,0.08835593264367367,16.3125,16.4875,16.42125,,,,,,15.693712833356889,0.05086447713426699,15.694321000191849,15.642546999733895,15.744270500144921
class,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,BruteForce,800,0,0.2575,0.09247465869090839,0.2875,0.33125,0.15375,0.0,0.0,0.0,0.0,0.0,25.75,9.247465869090838,28.749999999999996,33.125,15.375,0.002916666666666667,0.005051814855409226,0.00875,0.0,0.0,0.255,0.09247465869090839,0.285,0.32875,0.15125,0.0,0.0,0.0,0.0,0.0,24.985,0.0,24.985,24.985,24.985,139726.0663840498,58968.059582736394,207178.0450967597,97943.71452602909,114056.4395293606,139204.5255744522,58942.095840586546,206636.23162188203,97495.27360344026,113482.07149803425,19.04154826028881,19.21481726869883,41.072936221929986,5.751505794247446,10.300202764688999,21.99083333333333,0.040414518843272795,21.9475,21.9975,22.0275,,,,,,15.862201416651564,0.178886726156291,16.00475049985107,15.920388374943286,15.661465375160333
class,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DoS,800,0,0.9500000000000001,0.006959705453537549,0.9575,0.94875,0.94375,0.0,0.0,0.0,0.0,0.0,95.0,0.6959705453537527,95.75,94.875,94.375,0.0,0.0,0.0,0.0,0.0,0.9500000000000001,0.006959705453537549,0.9575,0.94875,0.94375,0.0,0.0,0.0,0.0,0.0,18.58,0.0,18.58,18.58,18.58,161021.5475791964,72290.64200529028,186860.70392663416,216841.9899246521,79361.94888630295,160824.3395747907,72275.59926749278,186675.184970307,216619.82049251217,79178.01326155294,200.76515634712686,90.08254554266398,232.8767431366075,270.391913724655,99.02681218011801,21.19875,0.022534695471651118,21.17375,21.205,21.2175,,,,,,14.179727708299955,0.5211712379840236,14.480604125128593,14.480648000026122,13.57793099974515
class,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DDoS,800,0,0.9783333333333334,0.00938194187433141,0.98375,0.9675,0.98375,0.0,0.0,0.0,0.0,0.0,97.83333333333333,0.938194187433142,98.375,96.75,98.375,0.0,0.0,0.0,0.0,0.0,0.8358333333333334,0.02964196068638739,0.8675,0.80875,0.83125,0.0,0.0,0.0,0.0,0.0,22.765,0.0,22.765,22.765,22.765,60689.586502177845,40876.413078210404,44667.25263018563,107150.00257403225,30251.504302315683,60385.033793784554,40873.891477740406,44277.35948132327,106858.6851832576,30019.056716772782,70.46707749962523,50.668222865686175,51.89700447777903,127.80035122419977,31.703876796896918,21.083750000000002,0.037562448003291386,21.045,21.12,21.08625,,,,,,13.166989291785285,0.13027625805854293,13.027063750196248,13.284780250105541,13.189123875054065
class,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,Recon,800,0,0.97375,0.005448623679425828,0.9675,0.97625,0.9775,0.005416666666666667,0.0007216878364870324,0.005,0.005,0.00625,96.83333333333333,0.5051814855409226,96.25,97.125,97.125,0.005416666666666667,0.0007216878364870324,0.005,0.005,0.00625,0.97375,0.005448623679425828,0.9675,0.97625,0.9775,0.005416666666666667,0.0007216878364870324,0.005,0.005,0.00625,24.31,0.0,24.31,24.31,24.31,542615.6072586444,124643.34822592825,596373.8398145294,631358.7361644058,400114.245796998,542410.8500045984,124634.73354127083,596178.4005815916,631136.7831476016,399917.36628460174,669.9288747601531,154.683816883923,736.6091038311839,780.0892602030531,493.0882602462225,10.513333333333334,0.18685026313423572,10.57375,10.6625,10.30375,,,,,,13.309379749989603,0.2994534102220602,13.108369249966927,13.16622862505028,13.653541374951601
class,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,BruteForce,800,0,0.7608333333333333,0.027452610683381878,0.7925,0.74625,0.74375,0.0,0.0,0.0,0.0,0.0,76.08333333333333,2.7452610683381886,79.25,74.625,74.375,0.0,0.0,0.0,0.0,0.0,0.6104166666666667,0.04705935967831833,0.64125,0.55625,0.63375,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,2805998.342073936,957526.0492945007,2873073.577894898,3728223.1526111346,1816698.2957157749,2798483.1105647157,957627.134695418,2865551.8279925217,3720812.795249191,1809084.7084524333,3476.0239612775054,1190.7697497343258,3560.9925794619353,4622.033592988196,2245.0457113823845,21.989583333333332,0.0804803288594997,21.90125,22.05875,22.00875,,,,,,12.95296441676328,0.1816547740239845,12.74321762524778,13.056057500070892,13.059618124971166
class,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DoS,800,0,0.5091666666666667,0.04566065958057692,0.55375,0.4625,0.51125,0.0,0.0,0.0,0.0,0.0,50.916666666666664,4.5660659580576946,55.375,46.25,51.125,0.0,0.0,0.0,0.0,0.0,0.28125,0.06357819988014761,0.3275,0.20875,0.3075,0.0,0.0,0.0,0.0,0.0,24.34,0.0,24.34,24.34,24.34,1454414.885892825,513026.63767108164,1689851.6377157292,1807465.5434557565,865927.4765069891,1453279.872750508,512943.38282519445,1688712.1770337718,1806243.6931582277,864883.7480595243,1805.1812713597428,638.5252096167111,2098.6975345974433,2244.171034083926,1072.675245397859,21.739166666666666,0.0853058223882372,21.65,21.82,21.7475,,,,,,14.443872666646106,0.08930809920334992,14.349753750138916,14.52743087487761,14.454433374921791
class,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DDoS,800,0,0.915,0.016249999999999973,0.90625,0.905,0.93375,0.007916666666666667,0.0007216878364870328,0.0075,0.0075,0.00875,90.70833333333333,1.5528870961320143,89.875,89.75000000000001,92.5,0.007916666666666667,0.0007216878364870328,0.0075,0.0075,0.00875,0.3629166666666666,0.021151733577495096,0.3575,0.345,0.38625,0.00125,0.0,0.00125,0.00125,0.00125,24.399999999999995,4.351167857633658e-15,24.4,24.4,24.4,702814.4236662117,292771.0013650688,851608.7731343235,891305.1345698857,365529.3632944258,702120.8874178668,292826.7216719074,850896.6016954439,890690.8768172913,364775.1837408655,868.3176077719826,363.2284696262475,1053.941845233539,1101.2241605924949,449.7868174899135,20.95875,0.031224989991993173,20.98375,20.96875,20.92375,,,,,,13.412958708261916,0.018976149714272514,13.393463374814019,13.43136912502814,13.414043624943588
class,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,Recon,800,0,0.6254166666666666,0.01821457749532863,0.6175,0.6125,0.64625,0.00375,0.0021650635094610966,0.00125,0.005,0.005,62.166666666666664,1.7514874630819712,61.62500000000001,60.75000000000001,64.125,0.004583333333333333,0.0019094065395649335,0.0025,0.005,0.00625,0.6020833333333334,0.011614466553971945,0.59875,0.5925,0.615,0.00375,0.0021650635094610966,0.00125,0.005,0.005,24.67,0.0,24.67,24.67,24.67,1621262.3988604154,574312.6649762796,1783427.905647942,2097056.470678848,983302.8202544558,1620103.9450256934,574430.6888165914,1782708.7170793237,2095704.0480697602,981899.0699279961,2020.669686220659,713.4797276328286,2218.3710331489724,2614.4509170246088,1229.187108488396,14.837083333333334,0.3612701839805404,15.0525,15.03875,14.42,,,,,,13.254242916688478,0.17439840594987915,13.45559637498809,13.15084725007182,13.156285125005525
class,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,BruteForce,800,0,0.9908333333333333,0.006884463184107645,0.99125,0.98375,0.9975,0.0,0.0,0.0,0.0,0.0,99.08333333333333,0.6884463184107628,99.125,98.375,99.75,0.0,0.0,0.0,0.0,0.0,0.8516666666666667,0.05554183858438011,0.82875,0.81125,0.915,0.0,0.0,0.0,0.0,0.0,22.675,0.0,22.675,22.675,22.675,1304752.7412982325,339317.2326437239,1282314.8003410166,1654732.0820582465,977211.3414954342,1301948.277533332,340454.2940725169,1278964.0514499568,1653312.3081644652,973568.4729855736,1615.1948748063433,422.84329512315435,1586.7511452672597,2051.5419199644016,1207.2915591873686,21.462083333333336,0.10198294383539472,21.3575,21.4675,21.56125,,,,,,15.818222416661834,0.9201010034892813,16.87847512512235,15.229070624918677,15.347121499944478
class,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DoS,800,0,0.0016666666666666668,0.0007216878364870322,0.00125,0.00125,0.0025,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.07216878364870322,0.125,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0007216878364870322,0.00125,0.00125,0.0025,0.0,0.0,0.0,0.0,0.0,24.985,0.0,24.985,24.985,24.985,2225423.9298535534,781627.5223938025,2434937.9745268025,2880942.832807849,1360390.9822260074,2224000.6196311754,781566.566395703,2433447.8069783757,2879504.100253032,1359049.9516621197,2759.886870824295,972.5152134333174,3021.5315992220208,3574.814139158012,1683.3148740928511,22.035833333333333,0.04510981969963228,21.98375,22.0625,22.06125,,,,,,26.790144291686982,1.2293495659219527,25.37143087509321,27.54120875004446,27.45779324992327
class,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,DDoS,800,0,0.009166666666666667,0.004018187817080398,0.0075,0.00625,0.01375,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.40181878170803975,0.75,0.625,1.375,0.0004166666666666667,0.0007216878364870322,0.0,0.0,0.00125,0.009166666666666667,0.004018187817080398,0.0075,0.00625,0.01375,0.0,0.0,0.0,0.0,0.0,24.985,0.0,24.985,24.985,24.985,1842351.3087285913,666418.3930081219,1982555.8493432885,2427512.717891419,1116985.3589510664,1841164.9416526898,666391.8698679284,1981314.869120698,2426335.445357498,1115844.5104798726,2284.181597457377,829.2173917156936,2459.5594080833,3011.6819035418807,1381.30348074695,22.032916666666665,0.0425979263971061,21.98375,22.05875,22.05625,,,,,,27.270437374924466,0.25607277197919504,27.56021899986081,27.176470249833073,27.074622875079513
class,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,Recon,800,0,0.04750000000000001,0.0054486236794258425,0.05375,0.04375,0.045,0.0,0.0,0.0,0.0,0.0,4.75,0.5448623679425842,5.375,4.375,4.5,0.0004166666666666667,0.0007216878364870322,0.00125,0.0,0.0,0.04750000000000001,0.0054486236794258425,0.05375,0.04375,0.045,0.0,0.0,0.0,0.0,0.0,24.774999999999995,4.351167857633658e-15,24.775,24.775,24.775,1998217.798473486,680592.7099168805,2184807.2365720607,2566054.475581231,1243791.6832671666,1997253.76534714,680728.533788428,2183750.082204387,2565296.5259267497,1242714.687910283,2484.5131770053945,844.7926598124004,2717.984787729254,3188.0169057506764,1547.5378375362538,14.657499999999999,0.2793938752013006,14.95375,14.62,14.39875,,,,,,25.948634291708004,0.7457478969497535,26.739819500071462,25.847421374928672,25.258662000123877
class,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,BruteForce,800,0,0.33125,0.027838821814150105,0.35625,0.33625,0.30125,0.0,0.0,0.0,0.0,0.0,33.125,2.7838821814150108,35.625,33.625,30.125,0.0,0.0,0.0,0.0,0.0,0.32083333333333336,0.02640825312915137,0.34875,0.3175,0.29625,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,2838558.6198087507,970611.8945337217,2824831.0877207327,3815961.4710819023,1874883.300623618,2832066.631745932,970217.899438753,2818494.742769167,3808999.279194,1868705.8732746295,3514.8206257591137,1207.470271632964,3499.162545926212,4730.043791584476,2315.2555397666533,22.036666666666665,0.04474464586219632,21.985,22.0625,22.0625,,,,,,26.14718037502219,0.5644548419429609,26.627876000129618,26.288025499961805,25.525639624975156
class,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DoS,800,0,0.21958333333333332,0.01233220715579063,0.23375,0.21125,0.21375,0.0,0.0,0.0,0.0,0.0,21.958333333333332,1.2332207155790618,23.375,21.125,21.375,0.0,0.0,0.0,0.0,0.0,0.21624999999999997,0.015206906325745562,0.23375,0.20875,0.20625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1569.1704229171519,846.414623426233,1566.5498599907776,2416.892285254108,724.0691235065692,1545.4659986186762,843.5372957930184,1543.875211703225,2389.7975628726163,702.7252212801869,0.20449028663769253,0.018259943949648725,0.2145942841364672,0.1834115140721911,0.21546506170441923,21.83458333333333,0.10081180899742434,21.95,21.79,21.76375,,,,,,10.408271541721964,0.08160462843951298,10.328973249997944,10.403839500213508,10.49200187495444
class,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DDoS,800,0,0.8291666666666666,0.057721493685916794,0.835,0.88375,0.76875,0.0,0.0,0.0,0.0,0.0,82.91666666666667,5.7721493685916805,83.5,88.375,76.875,0.0,0.0,0.0,0.0,0.0,0.3641666666666667,0.05025456032374905,0.39625,0.39,0.30625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,2256.7482993806952,1400.266392073888,2411.679739714851,3573.1057944631743,785.4593639640611,2230.2731461274275,1398.0613411422323,2387.2558532815588,3543.217323157992,760.3462619427315,0.19621288123178926,0.019638866325396465,0.20708124779356155,0.1735422822342872,0.20801511366751899,21.967083333333335,0.08464386175815275,22.06375,21.93125,21.90625,,,,,,10.438202291552443,0.11996188208178118,10.551976749848109,10.449742999917362,10.312887124891859
class,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,Recon,800,0,0.9500000000000001,0.015360257159305665,0.96125,0.95625,0.9325,0.0,0.0,0.0,0.0,0.0,95.0,1.5360257159305635,96.125,95.625,93.25,0.0,0.0,0.0,0.0,0.0,0.94,0.016249999999999973,0.95,0.94875,0.92125,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,448.1118603382874,134.47995588636016,482.4101474827801,299.8041136955111,562.1213198365709,428.75255466246136,134.31220000358164,464.129584610076,280.29280285170165,541.8352765256064,0.17700411988164624,0.015012122508298191,0.18686661138106964,0.15972733776156958,0.1844184105022995,16.80541666666667,0.01282900359861639,16.80875,16.79125,16.81625,,,,,,10.219208875011342,0.15633165709751226,10.04770275001647,10.353735125099774,10.256188749917783
