scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,raw_targeted_benign_successes,valid_targeted_benign_successes,raw_targeted_benign_asr,valid_targeted_benign_asr,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
victim,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,3040,61,61,0.95,0.0190625,93.09375,0.0190625,2309,13,0.7215625,0.0040625,24.7675,88520.96419017923,88468.04459088398,1.834812934627026,19.0228125,0,,,,43.626721299719065,13.633350406162208
victim,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,2996,67,67,0.93625,0.0209375,91.53125,0.0209375,2262,16,0.706875,0.005,24.7675,82470.82377552307,82356.34639789996,1.251684138875865,18.9309375,0,,,,42.737056399928406,13.355330124977627
victim,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,3121,166,166,0.9753125,0.051875,92.34375,0.051875,2690,79,0.840625,0.0246875,23.51125,75272.31443373038,75230.85367264086,5.739357629042684,19.52625,0,,,,43.46853629965335,13.583917593641672
victim,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,3093,166,166,0.9665625,0.051875,91.46875,0.051875,2666,79,0.833125,0.0246875,23.51125,67736.14301036549,67700.5420404115,3.8810903780385098,19.673125,0,,,,43.85149019979872,13.7035906874371
victim,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,3053,162,162,0.9540625,0.050625,90.34375,0.050625,2599,77,0.8121875,0.0240625,23.51125,66730.28172143012,66603.22480101301,3.7608029470815647,19.5840625,0,,,,43.687121600145474,13.65222550004546
victim,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,1658,5,12,0.518125,0.0015625,51.65624999999999,0.00375,1427,0,0.4459375,0.0,24.89125,272238.5498793359,270666.6201461022,53.6134693054181,20.4371875,0,,,,50.27953450009227,15.712354531278834
victim,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,1815,6,6,0.5671875,0.001875,56.53125,0.001875,1496,1,0.4675,0.0003125,24.89125,251421.41666547683,250150.97680675436,46.0741599426165,20.5234375,0,,,,50.22609769972041,15.695655531162629
victim,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,1539,6,6,0.4809375,0.001875,47.90625,0.001875,1303,0,0.4071875,0.0,24.89125,191121.65701156884,189949.89265352173,28.86312624706032,20.536875,0,,,,51.3417090002913,16.044284062591032
victim,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,2961,4,4,0.9253125,0.00125,92.40625,0.00125,2747,4,0.8584375,0.00125,22.66375,925243.8435665618,923170.6932564358,1145.5938577268762,18.6734375,0,,,,42.68740380043164,13.339813687634887
victim,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,2911,4,4,0.9096875,0.00125,90.84375,0.00125,2632,4,0.8225,0.00125,22.66375,1170893.470318556,1168857.0210181407,1450.0787795350261,18.7615625,0,,,,43.19017150020227,13.496928593813209
victim,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,2919,5,5,0.9121875,0.0015625,91.0625,0.0015625,2709,5,0.8465625,0.0015625,22.66375,581606.4986753479,579549.7861788402,717.2161651514054,18.6540625,0,,,,42.784171499777585,13.370053593680495
victim,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,2455,7,8,0.7671875,0.0021875,76.5,0.0025,1690,2,0.528125,0.000625,24.02125,1401800.7792097526,1400320.386814624,1739.4403895618036,19.7609375,0,,,,46.4618309000507,14.519322156265844
